source,paperid,doi,file_name,format,parse_status,n_tables,max_table_rows,n_images,n_words_prose,has_observation_table,any_summary_table,n_sheets,max_sheet_rows,n_merged_ranges,multi_table_sheet,content_class
aqua,94746,10.2166/aqua.2023.218,jws0720701supp1.docx,docx,ok,0,0,0,649,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,94599,10.2166/aqua.2023.007,jws0720721supp1.docx,docx,ok,0,0,0,530,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,94523,10.2166/aqua.2023.021,jws0720750supp1.docx,docx,ok,0,0,0,1196,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,94741,10.2166/aqua.2023.049,jws0720814supp1.docx,docx,ok,0,0,0,365,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,94741,10.2166/aqua.2023.049,jws0720814supp2.xlsx,xlsx,ok,NA,NA,NA,NA,TRUE,FALSE,1,41,0,FALSE,observation tables
aqua,94741,10.2166/aqua.2023.049,jws0720814supp3.xlsx,xlsx,ok,NA,NA,NA,NA,FALSE,FALSE,1,7,0,FALSE,summary tables
aqua,95171,10.2166/aqua.2023.204,jws0720930supp1.docx,docx,ok,1,1,0,97,FALSE,FALSE,NA,NA,NA,NA,summary tables
aqua,94901,10.2166/aqua.2023.017,jws0720983supp1.docx,docx,ok,0,0,0,745,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,95110,10.2166/aqua.2023.077,jws0721084supp1.docx,docx,ok,0,0,0,433,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,96720,10.2166/aqua.2023.225,jws0721386supp1.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
aqua,96474,10.2166/aqua.2023.063,jws0721512supp1.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
aqua,96474,10.2166/aqua.2023.063,jws0721512supp2.docx,docx,ok,0,0,0,8316,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,96847,10.2166/aqua.2023.197,jws0721582supp1.docx,docx,ok,0,0,0,141,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,97499,10.2166/aqua.2023.081,jws0721852supp1.docx,docx,ok,0,0,0,93,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,98016,10.2166/aqua.2023.127,jws0721881supp1.docx,docx,ok,1,1,0,228,FALSE,FALSE,NA,NA,NA,NA,summary tables
aqua,98048,10.2166/aqua.2023.388,jws0721920supp1.docx,docx,ok,4,12,0,41,FALSE,FALSE,NA,NA,NA,NA,summary tables
aqua,98064,10.2166/aqua.2023.284,jws0722109supp1.docx,docx,ok,2,19,0,7452,FALSE,TRUE,NA,NA,NA,NA,summary tables
aqua,98246,10.2166/aqua.2023.299,jws0722170supp1.docx,docx,ok,0,0,0,467,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,98900,10.2166/aqua.2023.134,jws0722277supp1.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
aqua,98705,10.2166/aqua.2023.278,jws0722347supp1.docx,docx,ok,0,0,0,1014,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,98951,10.2166/aqua.2023.215,jws0722408supp1.docx,docx,ok,0,0,0,805,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,100274,10.2166/aqua.2024.305,jws0730286supp1.xlsx,xlsx,ok,NA,NA,NA,NA,TRUE,TRUE,3,326,1,FALSE,observation tables
aqua,100340,10.2166/aqua.2024.327,jws0730322supp1.docx,docx,ok,1,12,0,43,FALSE,FALSE,NA,NA,NA,NA,summary tables
aqua,100595,10.2166/aqua.2024.220,jws0730407supp1.docx,docx,ok,1,4,0,60,FALSE,FALSE,NA,NA,NA,NA,summary tables
aqua,100596,10.2166/aqua.2024.235,jws0730424supp1.docx,docx,ok,0,0,0,5644,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,100580,10.2166/aqua.2024.246,jws0730453supp1.docx,docx,ok,0,0,0,657,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,100847,10.2166/aqua.2024.255,jws0730464supp1.docx,docx,ok,0,0,0,4611,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,100820,10.2166/aqua.2024.307,jws0730569supp1.xlsx,xlsx,ok,NA,NA,NA,NA,TRUE,TRUE,8,97,0,TRUE,observation tables
aqua,100820,10.2166/aqua.2024.307,jws0730569supp2.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
aqua,102994,10.2166/aqua.2024.130,jws0731467supp1.docx,docx,ok,0,0,0,783,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,103510,10.2166/aqua.2024.259,jws0731565supp1.docx,docx,ok,0,0,0,322,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,103254,10.2166/aqua.2024.087,jws0731611supp1.docx,docx,ok,0,0,0,417,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,103352,10.2166/aqua.2024.212,jws0731643supp1.docx,docx,ok,2,6,0,5733,FALSE,FALSE,NA,NA,NA,NA,summary tables
aqua,104243,10.2166/aqua.2024.182,jws0731884supp1.docx,docx,ok,3,51,0,36,TRUE,FALSE,NA,NA,NA,NA,observation tables
aqua,104735,10.2166/aqua.2024.203,jws0731917supp1.docx,docx,ok,4,23,0,621,FALSE,TRUE,NA,NA,NA,NA,summary tables
aqua,105084,10.2166/aqua.2024.205,jws0732013supp1.docx,docx,ok,2,22,0,2040,FALSE,TRUE,NA,NA,NA,NA,summary tables
aqua,105414,10.2166/aqua.2024.365,jws0732229supp1.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
aqua,108516,10.2166/aqua.2025.204,jws0740405supp1.docx,docx,ok,0,0,0,9579,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,108509,10.2166/aqua.2025.299,jws0740435supp1.docx,docx,ok,0,0,0,190,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,109410,10.2166/aqua.2025.047,jws0740647supp1.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
aqua,109786,10.2166/aqua.2025.044,jws0740715supp1.docx,docx,ok,4,24,0,3175,TRUE,TRUE,NA,NA,NA,NA,observation tables
aqua,110156,10.2166/aqua.2025.036,jws0740762supp1.docx,docx,ok,0,0,0,809,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,110220,10.2166/aqua.2025.040,jws0740828supp1.docx,docx,ok,0,0,0,48,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,110220,10.2166/aqua.2025.040,jws0740828supp2.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
aqua,110446,10.2166/aqua.2025.087,jws0740839supp1.docx,docx,ok,21,25,0,671,TRUE,FALSE,NA,NA,NA,NA,observation tables
aqua,111107,10.2166/aqua.2026.110,jws0750129supp1.docx,docx,ok,0,0,0,1346,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,111137,10.2166/aqua.2026.111,jws0750143supp1.docx,docx,ok,0,0,0,142,FALSE,FALSE,NA,NA,NA,NA,prose only
aqua,112075,10.2166/aqua.2026.084,jws0750293supp1.docx,docx,ok,1,30,0,195,FALSE,TRUE,NA,NA,NA,NA,summary tables
aqua,112075,10.2166/aqua.2026.084,jws0750293supp2.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
aqua,112075,10.2166/aqua.2026.084,jws0750293supp3.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
aqua,112080,10.2166/aqua.2026.099,jws0750321supp1.docx,docx,ok,0,0,0,438,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,25194,10.2166/ws.2011.057,057.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,25251,10.2166/ws.2012.127,127.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,25316,10.2166/ws.2012.053,053.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,25332,10.2166/ws.2012.091,091.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27295,10.2166/ws.2013.149,149.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,25345,10.2166/ws.2013.109,109.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,25367,10.2166/ws.2013.173,173.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,25389,10.2166/ws.2013.169,169.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,25384,10.2166/ws.2013.186,186.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27390,10.2166/ws.2014.007,007.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27393,10.2166/ws.2014.011,011.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27402,10.2166/ws.2014.017,017.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27406,10.2166/ws.2014.025,025.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27410,10.2166/ws.2014.054,054.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27421,10.2166/ws.2014.035,035.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27435,10.2166/ws.2014.048,048.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27471,10.2166/ws.2014.091,091.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27439,10.2166/ws.2014.098,098.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27473,10.2166/ws.2014.129,129.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27497,10.2166/ws.2015.002,002.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27504,10.2166/ws.2015.013,013.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27561,10.2166/ws.2015.041,041.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27495,10.2166/ws.2015.046,ws2015046supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27529,10.2166/ws.2015.061,ws2015061supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,28062,10.2166/ws.2015.084,ws2015084supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,28077,10.2166/ws.2015.094,ws2015094supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,28087,10.2166/ws.2015.098,ws2015098supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27567,10.2166/ws.2015.105,ws2015105supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27594,10.2166/ws.2015.111,ws2015111supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27608,10.2166/ws.2015.113,ws2015113supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27635,10.2166/ws.2015.106,ws2015106supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,3173,10.2166/ws.2015.148,ws2015148supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,3202,10.2166/ws.2015.152,ws2015152supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27734,10.2166/ws.2015.169,ws2015169supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27782,10.2166/ws.2015.180,ws2015180supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,27827,10.2166/ws.2015.191,ws2015191supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,28023,10.2166/ws.2016.001,ws2016001supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,28026,10.2166/ws.2016.021,ws2016021supp.docx,docx,ok,0,0,1,136,FALSE,FALSE,NA,NA,NA,NA,figures
ws,28027,10.2166/ws.2016.023,ws2016023supp.docx,docx,ok,1,18,0,45,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,28056,10.2166/ws.2016.019,ws2016019supp.docx,docx,ok,0,0,0,1845,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,31663,10.2166/ws.2016.056,ws2016056supp.docx,docx,ok,0,0,1,162,FALSE,FALSE,NA,NA,NA,NA,figures
ws,28120,10.2166/ws.2016.088,ws2016088supp.docx,docx,ok,0,0,0,503,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,28140,10.2166/ws.2016.090,ws2016090supp.docx,docx,ok,1,9,0,4948,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,29974,10.2166/ws.2016.098,ws2016098supp.docx,docx,ok,0,0,0,1451,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,29983,10.2166/ws.2016.114,ws2016114supp.docx,docx,ok,1,13,0,227,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,29989,10.2166/ws.2016.121,ws2016121supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,30007,10.2166/ws.2016.132,ws2016132supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,28177,10.2166/ws.2016.160,ws2016160supp.docx,docx,ok,0,0,0,13975,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,28179,10.2166/ws.2016.165,ws2016165supp.docx,docx,ok,1,1,0,775,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,28183,10.2166/ws.2016.161,ws2016161supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,28193,10.2166/ws.2016.151,ws2016151supp.docx,docx,ok,0,0,0,1186,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,30646,10.2166/ws.2016.145,ws2016145supp.docx,docx,ok,0,0,0,1392,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,30653,10.2166/ws.2016.148,ws2016148supp.docx,docx,ok,0,0,0,73,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,14984,10.2166/ws.2016.199,ws2016199supp.docx,docx,ok,0,0,0,36,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,15111,10.2166/ws.2017.037,ws2017037supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,15136,10.2166/ws.2017.040,ws2017040supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,15247,10.2166/ws.2017.043,ws2017043supp.docx,docx,ok,0,0,0,950,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,38178,10.2166/ws.2017.063,ws2017063supp.docx,docx,ok,0,0,17,1766,FALSE,FALSE,NA,NA,NA,NA,figures
ws,38211,10.2166/ws.2017.081,ws2017081supp.docx,docx,ok,1,1,22,2728,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,38208,10.2166/ws.2017.097,ws2017097supp.docx,docx,ok,0,0,0,174,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,38213,10.2166/ws.2017.092,ws2017092supp.docx,docx,ok,1,20,0,584,FALSE,TRUE,NA,NA,NA,NA,summary tables
ws,38220,10.2166/ws.2017.070,ws2017070supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,38266,10.2166/ws.2017.126,ws2017126supp.docx,docx,ok,0,0,0,388,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,38287,10.2166/ws.2017.153,ws2017153supp.docx,docx,ok,0,0,0,785,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,38282,10.2166/ws.2017.143,ws2017143supp.docx,docx,ok,0,0,23,339,FALSE,FALSE,NA,NA,NA,NA,figures
ws,38310,10.2166/ws.2017.185,ws2017185supp.docx,docx,ok,0,0,0,2593,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,39247,10.2166/ws.2017.203,ws2017203supp.docx,docx,ok,0,0,0,93,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,39259,10.2166/ws.2017.215,ws2017215supp.docx,docx,ok,1,12,2,90,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,39260,10.2166/ws.2017.216,ws2017216supp.docx,docx,ok,3,5,0,341,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,39310,10.2166/ws.2018.026,ws2018026supp.docx,docx,ok,1,1,0,847,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,39327,10.2166/ws.2018.043,ws2018043supp.docx,docx,ok,1,17,0,9,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,39332,10.2166/ws.2018.048,ws2018048supp.docx,docx,ok,2,29,0,6982,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,39334,10.2166/ws.2018.050,ws2018050supp.docx,docx,ok,0,0,0,105,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,39222,10.2166/ws.2018.085,ws2018085supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,39188,10.2166/ws.2018.089,ws2018089supp.docx,docx,ok,4,3,40,1128,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,39189,10.2166/ws.2018.091,ws2018091supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,39242,10.2166/ws.2018.097,ws2018097supp.docx,docx,ok,0,0,1,167,FALSE,FALSE,NA,NA,NA,NA,figures
ws,39350,10.2166/ws.2018.104,ws2018104supp.docx,docx,ok,0,0,0,59,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,39351,10.2166/ws.2018.105,ws2018105supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,39352,10.2166/ws.2018.106,ws2018106supp.docx,docx,ok,0,0,0,58,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,40814,10.2166/ws.2018.110,ws2018110supp.docx,docx,ok,0,0,0,32,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,40814,10.2166/ws.2018.110,ws2018110supp.xlsx,xlsx,ok,NA,NA,NA,NA,TRUE,FALSE,4,52,28,TRUE,observation tables
ws,40815,10.2166/ws.2018.111,ws2018111supp.docx,docx,ok,1,8,0,17,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,41417,10.2166/ws.2018.129,ws2018129supp.docx,docx,ok,0,0,0,875,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,41429,10.2166/ws.2018.130,ws2018130supp.docx,docx,ok,1,17,16,3101,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,41454,10.2166/ws.2018.131,ws2018131supp.docx,docx,ok,1,7,0,2300,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,41521,10.2166/ws.2018.132,ws2018132supp.docx,docx,ok,1,5,0,107,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,62405,10.2166/ws.2018.136,ws2018136supp.docx,docx,ok,3,14,0,2064,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,62857,10.2166/ws.2018.138,ws2018138supp.docx,docx,ok,0,0,0,2776,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,65095,10.2166/ws.2018.190,ws2018190supp.docx,docx,ok,0,0,0,906,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,63760,10.2166/ws.2018.150,ws2018150supp.docx,docx,ok,2,6,0,721,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,64199,10.2166/ws.2018.158,ws2018158supp.docx,docx,ok,0,0,0,26,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,64165,10.2166/ws.2018.161,ws2018161supp.docx,docx,ok,0,0,0,517,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,64166,10.2166/ws.2018.162,ws2018162supp.docx,docx,ok,0,0,1,16,FALSE,FALSE,NA,NA,NA,NA,figures
ws,64441,10.2166/ws.2018.164,ws2018164supp.docx,docx,ok,0,0,19,1426,FALSE,FALSE,NA,NA,NA,NA,figures
ws,64493,10.2166/ws.2018.176,ws2018176supp.docx,docx,ok,6,269,11,233,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,64772,10.2166/ws.2018.188,ws2018188supp.docx,docx,ok,1,12,0,1305,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,64779,10.2166/ws.2018.187,ws2018187supp.docx,docx,ok,0,0,0,2439,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,64308,10.2166/ws.2018.167,ws2018167supp.docx,docx,ok,0,0,0,1048,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,65147,10.2166/ws.2018.191,ws2018191supp.docx,docx,ok,1,4,0,534,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,65471,10.2166/ws.2019.006,ws2019006supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,65382,10.2166/ws.2019.001,ws2019001supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,65531,10.2166/ws.2019.009,ws2019009supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,65532,10.2166/ws.2019.010,ws2019010supp.docx,docx,ok,0,0,0,1327,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,65689,10.2166/ws.2019.025,ws2019025supp.docx,docx,ok,3,16,0,6082,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,65766,10.2166/ws.2019.026,ws2019026supp.docx,docx,ok,1,14,4,2289,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,66195,10.2166/ws.2019.040,ws2019040supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,66259,10.2166/ws.2019.046,ws2019046supp.docx,docx,ok,0,0,0,2962,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,66194,10.2166/ws.2019.039,ws2019039supp.docx,docx,ok,1,7,0,1971,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,66246,10.2166/ws.2019.045,ws2019045supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,66613,10.2166/ws.2019.052,ws2019052supp.docx,docx,ok,0,0,0,253,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,66245,10.2166/ws.2019.044,ws2019044supp.docx,docx,ok,0,0,0,1273,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,66478,10.2166/ws.2019.049,ws2019049supp.docx,docx,ok,0,0,0,1713,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,66758,10.2166/ws.2019.060,ws2019060supp.docx,docx,ok,0,0,0,1112,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,67110,10.2166/ws.2019.070,ws2019070supp.docx,docx,ok,1,8,0,592,FALSE,TRUE,NA,NA,NA,NA,summary tables
ws,67546,10.2166/ws.2019.072,ws2019072supp.docx,docx,ok,0,0,0,4108,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,67621,10.2166/ws.2019.074,ws2019074supp.docx,docx,ok,0,0,0,1111,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,67648,10.2166/ws.2019.077,ws2019077supp.docx,docx,ok,0,0,1,26,FALSE,FALSE,NA,NA,NA,NA,figures
ws,67630,10.2166/ws.2019.076,ws2019076supp.docx,docx,ok,0,0,3,540,FALSE,FALSE,NA,NA,NA,NA,figures
ws,67788,10.2166/ws.2019.082,ws2019082supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,67993,10.2166/ws.2019.089,ws2019089supp.docx,docx,ok,0,0,0,830,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,68121,10.2166/ws.2019.093,ws2019093supp.docx,docx,ok,0,0,0,1180,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,68972,10.2166/ws.2019.103,ws2019103supp.docx,docx,ok,0,0,0,630,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,69018,10.2166/ws.2019.106,ws2019106supp.docx,docx,ok,0,0,0,175,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,69392,10.2166/ws.2019.114,ws2019114supp.docx,docx,ok,0,0,0,17,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,69653,10.2166/ws.2019.121,ws2019121supp.docx,docx,ok,3,15,2,244,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,69739,10.2166/ws.2019.129,ws2019129supp.docx,docx,ok,3,3,0,1499,FALSE,TRUE,NA,NA,NA,NA,summary tables
ws,70025,10.2166/ws.2019.142,ws2019142supp.docx,docx,ok,0,0,2,446,FALSE,FALSE,NA,NA,NA,NA,figures
ws,70135,10.2166/ws.2019.145,ws2019145supp.docx,docx,ok,0,0,0,617,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,70388,10.2166/ws.2019.152,ws2019152supp.docx,docx,ok,1,20,0,39,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,70910,10.2166/ws.2019.171,ws2019171supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,71060,10.2166/ws.2019.173,ws2019173supp.docx,docx,ok,1,1,1,267,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,71199,10.2166/ws.2019.178,ws2019178supp.docx,docx,ok,0,0,0,1263,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,71228,10.2166/ws.2019.182,ws2019182supp.docx,docx,ok,5,7,0,2325,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,71690,10.2166/ws.2019.191,ws2019191supp.docx,docx,ok,0,0,0,22,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,72152,10.2166/ws.2020.003,ws2020003supp.docx,docx,ok,2,3,0,174,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,72561,10.2166/ws.2020.032,ws2020032supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,71696,10.2166/ws.2019.198,ws2019198supp.docx,docx,ok,1,42,0,66,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,71695,10.2166/ws.2019.197,ws2019197supp.docx,docx,ok,0,0,0,83,FALSE,FALSE,NA,NA,NA,NA,prose only
