volume,issue,url,published_year
56,6-7,https://iwaponline.com/aqua/issue/56/6-7,2007
56,8,https://iwaponline.com/aqua/issue/56/8,2007
57,1,https://iwaponline.com/aqua/issue/57/1,2008
57,2,https://iwaponline.com/aqua/issue/57/2,2008
57,3,https://iwaponline.com/aqua/issue/57/3,2008
57,4,https://iwaponline.com/aqua/issue/57/4,2008
57,5,https://iwaponline.com/aqua/issue/57/5,2008
57,6,https://iwaponline.com/aqua/issue/57/6,2008
57,7,https://iwaponline.com/aqua/issue/57/7,2008
57,8,https://iwaponline.com/aqua/issue/57/8,2008
58,1,https://iwaponline.com/aqua/issue/58/1,2009
58,2,https://iwaponline.com/aqua/issue/58/2,2009
58,3,https://iwaponline.com/aqua/issue/58/3,2009
58,4,https://iwaponline.com/aqua/issue/58/4,2009
58,5,https://iwaponline.com/aqua/issue/58/5,2009
58,6,https://iwaponline.com/aqua/issue/58/6,2009
58,7,https://iwaponline.com/aqua/issue/58/7,2009
58,8,https://iwaponline.com/aqua/issue/58/8,2009
59,1,https://iwaponline.com/aqua/issue/59/1,2010
59,2-3,https://iwaponline.com/aqua/issue/59/2-3,2010
59,4,https://iwaponline.com/aqua/issue/59/4,2010
59,5,https://iwaponline.com/aqua/issue/59/5,2010
59,6-7,https://iwaponline.com/aqua/issue/59/6-7,2010
59,8,https://iwaponline.com/aqua/issue/59/8,2010
60,1,https://iwaponline.com/aqua/issue/60/1,2011
60,2,https://iwaponline.com/aqua/issue/60/2,2011
60,3,https://iwaponline.com/aqua/issue/60/3,2011
60,4,https://iwaponline.com/aqua/issue/60/4,2011
60,5,https://iwaponline.com/aqua/issue/60/5,2011
60,6,https://iwaponline.com/aqua/issue/60/6,2011
60,7,https://iwaponline.com/aqua/issue/60/7,2011
60,8,https://iwaponline.com/aqua/issue/60/8,2011
61,1,https://iwaponline.com/aqua/issue/61/1,2012
61,2,https://iwaponline.com/aqua/issue/61/2,2012
61,3,https://iwaponline.com/aqua/issue/61/3,2012
61,4,https://iwaponline.com/aqua/issue/61/4,2012
61,5,https://iwaponline.com/aqua/issue/61/5,2012
61,6,https://iwaponline.com/aqua/issue/61/6,2012
61,7,https://iwaponline.com/aqua/issue/61/7,2012
61,8,https://iwaponline.com/aqua/issue/61/8,2012
62,1,https://iwaponline.com/aqua/issue/62/1,2013
62,2,https://iwaponline.com/aqua/issue/62/2,2013
62,3,https://iwaponline.com/aqua/issue/62/3,2013
62,4,https://iwaponline.com/aqua/issue/62/4,2013
62,5,https://iwaponline.com/aqua/issue/62/5,2013
62,6,https://iwaponline.com/aqua/issue/62/6,2013
62,7,https://iwaponline.com/aqua/issue/62/7,2013
62,8,https://iwaponline.com/aqua/issue/62/8,2013
63,1,https://iwaponline.com/aqua/issue/63/1,2014
63,2,https://iwaponline.com/aqua/issue/63/2,2014
63,3,https://iwaponline.com/aqua/issue/63/3,2014
63,4,https://iwaponline.com/aqua/issue/63/4,2014
63,5,https://iwaponline.com/aqua/issue/63/5,2014
63,6,https://iwaponline.com/aqua/issue/63/6,2014
63,7,https://iwaponline.com/aqua/issue/63/7,2014
63,8,https://iwaponline.com/aqua/issue/63/8,2014
64,1,https://iwaponline.com/aqua/issue/64/1,2015
64,2,https://iwaponline.com/aqua/issue/64/2,2015
64,3,https://iwaponline.com/aqua/issue/64/3,2015
64,4,https://iwaponline.com/aqua/issue/64/4,2015
64,5,https://iwaponline.com/aqua/issue/64/5,2015
64,6,https://iwaponline.com/aqua/issue/64/6,2015
64,7,https://iwaponline.com/aqua/issue/64/7,2015
64,8,https://iwaponline.com/aqua/issue/64/8,2015
65,1,https://iwaponline.com/aqua/issue/65/1,2016
65,2,https://iwaponline.com/aqua/issue/65/2,2016
65,3,https://iwaponline.com/aqua/issue/65/3,2016
65,4,https://iwaponline.com/aqua/issue/65/4,2016
65,5,https://iwaponline.com/aqua/issue/65/5,2016
65,6,https://iwaponline.com/aqua/issue/65/6,2016
65,7,https://iwaponline.com/aqua/issue/65/7,2016
65,8,https://iwaponline.com/aqua/issue/65/8,2016
66,1,https://iwaponline.com/aqua/issue/66/1,2017
66,2,https://iwaponline.com/aqua/issue/66/2,2017
66,3,https://iwaponline.com/aqua/issue/66/3,2017
66,4,https://iwaponline.com/aqua/issue/66/4,2017
66,5,https://iwaponline.com/aqua/issue/66/5,2017
66,6,https://iwaponline.com/aqua/issue/66/6,2017
66,7,https://iwaponline.com/aqua/issue/66/7,2017
66,8,https://iwaponline.com/aqua/issue/66/8,2017
67,1,https://iwaponline.com/aqua/issue/67/1,2018
67,2,https://iwaponline.com/aqua/issue/67/2,2018
67,3,https://iwaponline.com/aqua/issue/67/3,2018
67,4,https://iwaponline.com/aqua/issue/67/4,2018
67,5,https://iwaponline.com/aqua/issue/67/5,2018
67,6,https://iwaponline.com/aqua/issue/67/6,2018
67,7,https://iwaponline.com/aqua/issue/67/7,2018
67,8,https://iwaponline.com/aqua/issue/67/8,2018
68,1,https://iwaponline.com/aqua/issue/68/1,2019
68,2,https://iwaponline.com/aqua/issue/68/2,2019
68,3,https://iwaponline.com/aqua/issue/68/3,2019
68,4,https://iwaponline.com/aqua/issue/68/4,2019
68,5,https://iwaponline.com/aqua/issue/68/5,2019
68,6,https://iwaponline.com/aqua/issue/68/6,2019
68,7,https://iwaponline.com/aqua/issue/68/7,2019
68,8,https://iwaponline.com/aqua/issue/68/8,2019
69,1,https://iwaponline.com/aqua/issue/69/1,2020
69,2,https://iwaponline.com/aqua/issue/69/2,2020
69,3,https://iwaponline.com/aqua/issue/69/3,2020
69,4,https://iwaponline.com/aqua/issue/69/4,2020
69,5,https://iwaponline.com/aqua/issue/69/5,2020
69,6,https://iwaponline.com/aqua/issue/69/6,2020
69,7,https://iwaponline.com/aqua/issue/69/7,2020
69,8,https://iwaponline.com/aqua/issue/69/8,2020
70,1,https://iwaponline.com/aqua/issue/70/1,2021
70,2,https://iwaponline.com/aqua/issue/70/2,2021
70,3,https://iwaponline.com/aqua/issue/70/3,2021
70,4,https://iwaponline.com/aqua/issue/70/4,2021
70,5,https://iwaponline.com/aqua/issue/70/5,2021
70,6,https://iwaponline.com/aqua/issue/70/6,2021
70,7,https://iwaponline.com/aqua/issue/70/7,2021
70,8,https://iwaponline.com/aqua/issue/70/8,2021
71,1,https://iwaponline.com/aqua/issue/71/1,2022
71,2,https://iwaponline.com/aqua/issue/71/2,2022
71,3,https://iwaponline.com/aqua/issue/71/3,2022
71,4,https://iwaponline.com/aqua/issue/71/4,2022
71,5,https://iwaponline.com/aqua/issue/71/5,2022
71,6,https://iwaponline.com/aqua/issue/71/6,2022
71,7,https://iwaponline.com/aqua/issue/71/7,2022
71,8,https://iwaponline.com/aqua/issue/71/8,2022
71,9,https://iwaponline.com/aqua/issue/71/9,2022
71,10,https://iwaponline.com/aqua/issue/71/10,2022
71,11,https://iwaponline.com/aqua/issue/71/11,2022
71,12,https://iwaponline.com/aqua/issue/71/12,2022
72,1,https://iwaponline.com/aqua/issue/72/1,2023
72,2,https://iwaponline.com/aqua/issue/72/2,2023
72,3,https://iwaponline.com/aqua/issue/72/3,2023
72,4,https://iwaponline.com/aqua/issue/72/4,2023
72,5,https://iwaponline.com/aqua/issue/72/5,2023
72,6,https://iwaponline.com/aqua/issue/72/6,2023
72,7,https://iwaponline.com/aqua/issue/72/7,2023
72,8,https://iwaponline.com/aqua/issue/72/8,2023
72,9,https://iwaponline.com/aqua/issue/72/9,2023
72,10,https://iwaponline.com/aqua/issue/72/10,2023
72,11,https://iwaponline.com/aqua/issue/72/11,2023
72,12,https://iwaponline.com/aqua/issue/72/12,2023
73,1,https://iwaponline.com/aqua/issue/73/1,2024
73,2,https://iwaponline.com/aqua/issue/73/2,2024
73,3,https://iwaponline.com/aqua/issue/73/3,2024
73,4,https://iwaponline.com/aqua/issue/73/4,2024
73,5,https://iwaponline.com/aqua/issue/73/5,2024
73,6,https://iwaponline.com/aqua/issue/73/6,2024
73,7,https://iwaponline.com/aqua/issue/73/7,2024
73,8,https://iwaponline.com/aqua/issue/73/8,2024
73,9,https://iwaponline.com/aqua/issue/73/9,2024
73,10,https://iwaponline.com/aqua/issue/73/10,2024
73,11,https://iwaponline.com/aqua/issue/73/11,2024
73,12,https://iwaponline.com/aqua/issue/73/12,2024
74,1,https://iwaponline.com/aqua/issue/74/1,2025
74,2,https://iwaponline.com/aqua/issue/74/2,2025
74,3,https://iwaponline.com/aqua/issue/74/3,2025
74,4,https://iwaponline.com/aqua/issue/74/4,2025
74,5,https://iwaponline.com/aqua/issue/74/5,2025
74,6,https://iwaponline.com/aqua/issue/74/6,2025
74,7,https://iwaponline.com/aqua/issue/74/7,2025
74,8,https://iwaponline.com/aqua/issue/74/8,2025
74,9,https://iwaponline.com/aqua/issue/74/9,2025
74,10,https://iwaponline.com/aqua/issue/74/10,2025
74,11,https://iwaponline.com/aqua/issue/74/11,2025
74,12,https://iwaponline.com/aqua/issue/74/12,2025
75,1,https://iwaponline.com/aqua/issue/75/1,2026
75,2,https://iwaponline.com/aqua/issue/75/2,2026
75,3,https://iwaponline.com/aqua/issue/75/3,2026
75,4,https://iwaponline.com/aqua/issue/75/4,2026
75,5,https://iwaponline.com/aqua/issue/75/5,2026
75,6,https://iwaponline.com/aqua/issue/75/6,2026
